ORG_CODE,DISTRICT_NAME,COUNTY,Grade,District_Total,Black,Asian,Hispanic,Multiracial,NativeAmerican,NativeHawaiianPacificIslander,White
0154,Leverett,Franklin,Gr.1,14,0,0,2,0,0,0,12
0154,Leverett,Franklin,Gr.2,14,0,0,1,1,0,0,12
0154,Leverett,Franklin,Gr.3,18,0,0,0,3,0,0,15
0154,Leverett,Franklin,Gr.4,17,0,0,0,3,0,0,14
0154,Leverett,Franklin,Gr.5,15,0,0,0,1,0,0,14
0154,Leverett,Franklin,Gr.6,23,0,0,0,0,0,0,23
0154,Leverett,Franklin,Gr.7,0,***,***,***,***,***,***,***
0154,Leverett,Franklin,Gr.8,0,***,***,***,***,***,***,***
0154,Leverett,Franklin,Gr.9,0,***,***,***,***,***,***,***
0154,Leverett,Franklin,Gr.10,0,***,***,***,***,***,***,***
0154,Leverett,Franklin,Gr.11,0,***,***,***,***,***,***,***
0154,Leverett,Franklin,Gr.12,0,***,***,***,***,***,***,***
0154,Leverett,Franklin,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0154,Leverett,Franklin,K,15,0,0,0,1,0,0,14
0154,Leverett,Franklin,PK,0,***,***,***,***,***,***,***
0155,Lexington,Middlesex,Gr.1,408,12,187,26,41,0,0,142
0155,Lexington,Middlesex,Gr.2,480,18,202,30,33,0,0,197
0155,Lexington,Middlesex,Gr.3,507,23,174,31,53,0,0,226
0155,Lexington,Middlesex,Gr.4,532,24,241,30,36,0,0,201
0155,Lexington,Middlesex,Gr.5,554,21,228,16,37,1,0,251
0155,Lexington,Middlesex,Gr.6,567,24,233,23,44,1,0,242
0155,Lexington,Middlesex,Gr.7,601,28,267,19,33,1,1,252
0155,Lexington,Middlesex,Gr.8,625,17,265,27,43,0,0,273
0155,Lexington,Middlesex,Gr.9,550,25,231,27,43,0,0,224
0155,Lexington,Middlesex,Gr.10,599,15,267,25,35,0,0,257
0155,Lexington,Middlesex,Gr.11,582,32,226,25,30,0,0,269
0155,Lexington,Middlesex,Gr.12,530,14,203,25,34,2,0,252
0155,Lexington,Middlesex,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0155,Lexington,Middlesex,K,309,11,138,23,37,0,0,100
0155,Lexington,Middlesex,PK,57,2,22,1,4,1,0,27
0157,Lincoln,Middlesex,Gr.1,120,8,5,24,21,0,3,59
0157,Lincoln,Middlesex,Gr.2,141,15,6,21,18,0,0,81
0157,Lincoln,Middlesex,Gr.3,110,15,4,20,17,1,1,52
0157,Lincoln,Middlesex,Gr.4,112,11,6,26,12,0,0,57
0157,Lincoln,Middlesex,Gr.5,94,7,6,18,9,0,0,54
0157,Lincoln,Middlesex,Gr.6,106,12,2,21,11,0,2,58
0157,Lincoln,Middlesex,Gr.7,112,8,5,18,6,0,0,75
0157,Lincoln,Middlesex,Gr.8,87,13,3,16,11,0,0,44
0157,Lincoln,Middlesex,Gr.9,0,***,***,***,***,***,***,***
0157,Lincoln,Middlesex,Gr.10,0,***,***,***,***,***,***,***
0157,Lincoln,Middlesex,Gr.11,0,***,***,***,***,***,***,***
0157,Lincoln,Middlesex,Gr.12,0,***,***,***,***,***,***,***
0157,Lincoln,Middlesex,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0157,Lincoln,Middlesex,K,91,7,8,15,9,0,0,52
0157,Lincoln,Middlesex,PK,75,3,7,12,9,0,2,42
0158,Littleton,Middlesex,Gr.1,114,0,19,3,1,0,1,90
0158,Littleton,Middlesex,Gr.2,109,1,16,1,2,0,0,89
0158,Littleton,Middlesex,Gr.3,134,0,19,5,2,0,0,108
0158,Littleton,Middlesex,Gr.4,112,1,9,2,2,0,0,98
0158,Littleton,Middlesex,Gr.5,127,1,16,4,3,0,0,103
0158,Littleton,Middlesex,Gr.6,136,1,21,4,0,1,1,108
0158,Littleton,Middlesex,Gr.7,129,4,19,3,3,0,0,100
0158,Littleton,Middlesex,Gr.8,128,1,10,8,4,0,0,105
0158,Littleton,Middlesex,Gr.9,117,3,10,4,5,0,0,95
0158,Littleton,Middlesex,Gr.10,109,1,9,3,6,1,0,89
0158,Littleton,Middlesex,Gr.11,98,1,9,2,2,0,0,84
0158,Littleton,Middlesex,Gr.12,108,0,10,4,3,1,0,90
0158,Littleton,Middlesex,SPED_Beyond_Grade_12,3,***,***,***,***,***,***,***
0158,Littleton,Middlesex,K,95,1,13,2,0,0,0,79
0158,Littleton,Middlesex,PK,34,0,6,1,0,0,1,26
0159,Longmeadow,Hampden,Gr.1,179,6,10,13,12,0,0,138
0159,Longmeadow,Hampden,Gr.2,206,7,18,13,4,0,0,164
0159,Longmeadow,Hampden,Gr.3,197,4,16,13,12,0,0,152
0159,Longmeadow,Hampden,Gr.4,200,8,25,13,13,0,0,141
0159,Longmeadow,Hampden,Gr.5,194,6,22,9,11,0,0,146
0159,Longmeadow,Hampden,Gr.6,207,7,20,11,9,0,0,160
0159,Longmeadow,Hampden,Gr.7,238,5,32,14,11,0,2,174
0159,Longmeadow,Hampden,Gr.8,223,3,25,11,9,0,1,174
0159,Longmeadow,Hampden,Gr.9,223,5,23,23,6,0,0,166
0159,Longmeadow,Hampden,Gr.10,217,6,25,8,4,0,0,174
0159,Longmeadow,Hampden,Gr.11,240,6,18,13,9,0,0,194
0159,Longmeadow,Hampden,Gr.12,220,8,22,7,8,1,0,174
0159,Longmeadow,Hampden,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0159,Longmeadow,Hampden,K,148,0,16,10,7,0,1,114
0159,Longmeadow,Hampden,PK,59,0,9,2,5,0,0,43
0160,Lowell,Middlesex,Gr.1,1108,70,295,410,37,0,0,296
0160,Lowell,Middlesex,Gr.2,1219,82,365,425,42,0,0,305
0160,Lowell,Middlesex,Gr.3,1116,75,323,397,44,1,0,276
0160,Lowell,Middlesex,Gr.4,1172,67,330,423,60,0,1,291
0160,Lowell,Middlesex,Gr.5,1109,93,302,415,29,0,0,270
0160,Lowell,Middlesex,Gr.6,1225,85,333,453,48,0,0,306
0160,Lowell,Middlesex,Gr.7,1209,77,328,447,64,0,0,293
0160,Lowell,Middlesex,Gr.8,1210,104,318,450,51,0,0,287
0160,Lowell,Middlesex,Gr.9,905,80,227,351,38,0,0,209
0160,Lowell,Middlesex,Gr.10,689,71,214,245,28,0,0,131
0160,Lowell,Middlesex,Gr.11,768,100,228,198,26,0,0,216
0160,Lowell,Middlesex,Gr.12,799,91,261,197,28,0,0,222
0160,Lowell,Middlesex,SPED_Beyond_Grade_12,22,2,2,7,1,0,0,10
0160,Lowell,Middlesex,K,1019,61,264,370,61,0,1,262
0160,Lowell,Middlesex,PK,453,46,165,119,19,0,0,104
0161,Ludlow,Hampden,Gr.1,149,2,1,22,8,0,0,116
0161,Ludlow,Hampden,Gr.2,151,4,2,23,4,0,0,118
0161,Ludlow,Hampden,Gr.3,149,1,2,24,6,0,0,116
0161,Ludlow,Hampden,Gr.4,160,4,0,26,2,0,0,128
0161,Ludlow,Hampden,Gr.5,168,3,1,28,7,0,1,128
0161,Ludlow,Hampden,Gr.6,170,4,0,20,9,1,0,136
0161,Ludlow,Hampden,Gr.7,202,4,0,41,7,0,0,150
0161,Ludlow,Hampden,Gr.8,209,4,0,23,8,0,0,174
0161,Ludlow,Hampden,Gr.9,211,3,1,20,8,0,0,179
0161,Ludlow,Hampden,Gr.10,220,4,1,17,7,0,1,190
0161,Ludlow,Hampden,Gr.11,210,6,2,13,7,0,0,182
0161,Ludlow,Hampden,Gr.12,202,4,3,10,3,0,1,181
0161,Ludlow,Hampden,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0161,Ludlow,Hampden,K,133,3,1,14,7,0,0,108
0161,Ludlow,Hampden,PK,49,0,3,8,2,0,1,35
0162,Lunenburg,Worcester,Gr.1,105,1,1,10,4,0,0,89
0162,Lunenburg,Worcester,Gr.2,141,7,0,10,3,0,1,120
0162,Lunenburg,Worcester,Gr.3,110,3,2,12,1,0,0,92
0162,Lunenburg,Worcester,Gr.4,111,5,3,7,3,0,0,93
0162,Lunenburg,Worcester,Gr.5,123,4,6,13,1,0,0,99
0162,Lunenburg,Worcester,Gr.6,125,1,0,12,8,0,1,103
0162,Lunenburg,Worcester,Gr.7,141,1,4,9,5,0,2,120
0162,Lunenburg,Worcester,Gr.8,120,1,0,16,3,0,1,99
0162,Lunenburg,Worcester,Gr.9,122,1,2,9,3,2,0,105
0162,Lunenburg,Worcester,Gr.10,113,1,3,12,3,0,1,93
0162,Lunenburg,Worcester,Gr.11,125,4,2,15,1,2,2,99
0162,Lunenburg,Worcester,Gr.12,114,1,0,7,1,1,0,104
0162,Lunenburg,Worcester,SPED_Beyond_Grade_12,4,***,***,***,***,***,***,***
0162,Lunenburg,Worcester,K,106,1,0,11,6,0,1,87
0162,Lunenburg,Worcester,PK,33,0,1,5,2,0,0,25
0163,Lynn,Essex,Gr.1,1088,95,67,755,34,4,0,133
0163,Lynn,Essex,Gr.2,1189,93,101,793,42,1,0,159
0163,Lynn,Essex,Gr.3,1221,103,114,795,36,5,0,168
0163,Lynn,Essex,Gr.4,1210,99,91,820,46,4,0,150
0163,Lynn,Essex,Gr.5,1184,81,90,801,53,5,0,154
0163,Lynn,Essex,Gr.6,1138,100,81,767,34,3,1,152
0163,Lynn,Essex,Gr.7,1211,101,93,811,47,5,0,154
0163,Lynn,Essex,Gr.8,1208,110,103,809,33,2,0,151
0163,Lynn,Essex,Gr.9,1160,93,74,813,43,0,0,137
0163,Lynn,Essex,Gr.10,1318,99,104,920,36,4,0,155
0163,Lynn,Essex,Gr.11,1286,95,99,869,33,12,0,178
0163,Lynn,Essex,Gr.12,1064,96,84,680,22,3,0,179
0163,Lynn,Essex,SPED_Beyond_Grade_12,44,6,0,28,1,0,0,9
0163,Lynn,Essex,K,1086,81,74,757,38,2,0,134
0163,Lynn,Essex,PK,180,22,9,117,8,0,0,24
0164,Lynnfield,Essex,Gr.1,161,5,11,7,8,0,0,130
0164,Lynnfield,Essex,Gr.2,166,3,12,10,11,0,0,130
0164,Lynnfield,Essex,Gr.3,189,5,20,10,9,0,0,145
0164,Lynnfield,Essex,Gr.4,157,3,14,11,5,0,0,124
0164,Lynnfield,Essex,Gr.5,194,4,8,13,7,0,0,162
0164,Lynnfield,Essex,Gr.6,180,2,11,16,6,0,0,145
0164,Lynnfield,Essex,Gr.7,162,4,16,8,3,0,0,131
0164,Lynnfield,Essex,Gr.8,161,2,14,9,2,0,0,134
0164,Lynnfield,Essex,Gr.9,147,2,6,9,3,0,0,127
0164,Lynnfield,Essex,Gr.10,139,3,9,11,3,0,0,113
0164,Lynnfield,Essex,Gr.11,146,2,6,3,0,0,0,135
0164,Lynnfield,Essex,Gr.12,168,2,8,7,3,0,0,148
0164,Lynnfield,Essex,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0164,Lynnfield,Essex,K,170,3,15,10,7,0,0,135
0164,Lynnfield,Essex,PK,27,1,2,2,3,0,0,19
0165,Malden,Middlesex,Gr.1,457,83,105,116,23,1,0,129
0165,Malden,Middlesex,Gr.2,446,68,109,113,15,0,0,141
0165,Malden,Middlesex,Gr.3,450,72,121,114,24,1,0,118
0165,Malden,Middlesex,Gr.4,467,87,103,125,21,0,3,128
0165,Malden,Middlesex,Gr.5,470,104,95,109,27,1,0,134
0165,Malden,Middlesex,Gr.6,513,97,97,142,24,0,0,153
0165,Malden,Middlesex,Gr.7,470,84,91,142,22,0,0,131
0165,Malden,Middlesex,Gr.8,490,97,103,136,24,0,0,130
0165,Malden,Middlesex,Gr.9,434,81,103,127,13,0,0,110
0165,Malden,Middlesex,Gr.10,440,82,104,134,15,1,0,104
0165,Malden,Middlesex,Gr.11,445,109,103,120,10,2,0,101
0165,Malden,Middlesex,Gr.12,397,83,104,108,6,1,0,95
0165,Malden,Middlesex,SPED_Beyond_Grade_12,23,3,2,8,0,0,0,10
0165,Malden,Middlesex,K,401,57,118,88,9,4,0,125
0165,Malden,Middlesex,PK,217,37,82,14,12,0,0,72
0167,Mansfield,Bristol,Gr.1,211,10,16,11,10,1,1,162
0167,Mansfield,Bristol,Gr.2,223,9,12,16,14,0,0,172
0167,Mansfield,Bristol,Gr.3,237,10,22,9,14,1,0,181
0167,Mansfield,Bristol,Gr.4,243,15,22,11,12,0,0,183
0167,Mansfield,Bristol,Gr.5,268,11,27,22,17,0,0,191
0167,Mansfield,Bristol,Gr.6,255,15,21,8,9,0,0,202
0167,Mansfield,Bristol,Gr.7,283,12,17,23,6,0,0,225
0167,Mansfield,Bristol,Gr.8,266,11,15,21,5,1,0,213
0167,Mansfield,Bristol,Gr.9,275,13,29,16,8,0,0,209
0167,Mansfield,Bristol,Gr.10,307,7,18,14,12,0,0,256
0167,Mansfield,Bristol,Gr.11,285,16,15,12,14,0,0,228
0167,Mansfield,Bristol,Gr.12,326,15,22,14,12,0,0,263
0167,Mansfield,Bristol,SPED_Beyond_Grade_12,12,0,1,1,0,0,0,10
0167,Mansfield,Bristol,K,222,10,18,19,11,0,0,164
0167,Mansfield,Bristol,PK,91,3,3,10,5,1,0,69
0168,Marblehead,Essex,Gr.1,160,3,1,10,7,0,0,139
0168,Marblehead,Essex,Gr.2,180,7,4,9,9,0,0,151
0168,Marblehead,Essex,Gr.3,190,4,1,11,8,0,0,166
0168,Marblehead,Essex,Gr.4,200,4,4,15,4,0,0,173
0168,Marblehead,Essex,Gr.5,190,5,0,17,13,0,0,155
0168,Marblehead,Essex,Gr.6,202,10,5,15,7,0,0,165
0168,Marblehead,Essex,Gr.7,203,3,5,17,7,0,0,171
0168,Marblehead,Essex,Gr.8,249,7,2,13,4,0,0,223
0168,Marblehead,Essex,Gr.9,225,11,4,21,9,1,1,178
0168,Marblehead,Essex,Gr.10,228,12,4,14,2,0,0,196
0168,Marblehead,Essex,Gr.11,248,5,2,15,6,0,0,220
0168,Marblehead,Essex,Gr.12,247,7,6,11,6,0,0,217
0168,Marblehead,Essex,SPED_Beyond_Grade_12,5,***,***,***,***,***,***,***
0168,Marblehead,Essex,K,136,1,0,7,7,0,0,121
0168,Marblehead,Essex,PK,41,0,1,8,2,0,0,30
0169,Marion,Plymouth,Gr.1,54,2,0,3,5,0,0,44
0169,Marion,Plymouth,Gr.2,59,4,1,1,3,0,0,50
0169,Marion,Plymouth,Gr.3,55,0,0,5,2,0,0,48
0169,Marion,Plymouth,Gr.4,54,0,0,1,3,0,0,50
0169,Marion,Plymouth,Gr.5,60,4,1,1,5,0,0,49
0169,Marion,Plymouth,Gr.6,60,5,0,1,2,0,0,52
0169,Marion,Plymouth,Gr.7,0,***,***,***,***,***,***,***
0169,Marion,Plymouth,Gr.8,0,***,***,***,***,***,***,***
0169,Marion,Plymouth,Gr.9,0,***,***,***,***,***,***,***
0169,Marion,Plymouth,Gr.10,0,***,***,***,***,***,***,***
0169,Marion,Plymouth,Gr.11,0,***,***,***,***,***,***,***
0169,Marion,Plymouth,Gr.12,0,***,***,***,***,***,***,***
0169,Marion,Plymouth,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0169,Marion,Plymouth,K,41,1,3,1,3,0,0,33
0169,Marion,Plymouth,PK,13,0,0,1,0,0,0,12
0170,Marlborough,Middlesex,Gr.1,421,11,20,203,9,0,0,178
0170,Marlborough,Middlesex,Gr.2,402,12,20,203,8,1,0,158
0170,Marlborough,Middlesex,Gr.3,370,20,17,192,5,0,0,136
0170,Marlborough,Middlesex,Gr.4,387,15,10,213,9,0,0,140
0170,Marlborough,Middlesex,Gr.5,416,9,11,215,12,1,0,168
0170,Marlborough,Middlesex,Gr.6,375,16,4,205,14,0,0,136
0170,Marlborough,Middlesex,Gr.7,368,13,9,209,10,1,0,126
0170,Marlborough,Middlesex,Gr.8,396,13,7,212,9,0,0,155
0170,Marlborough,Middlesex,Gr.9,207,7,2,121,9,0,0,68
0170,Marlborough,Middlesex,Gr.10,277,12,6,171,3,0,0,85
0170,Marlborough,Middlesex,Gr.11,248,9,4,135,6,0,0,94
0170,Marlborough,Middlesex,Gr.12,262,10,3,136,5,0,0,108
0170,Marlborough,Middlesex,SPED_Beyond_Grade_12,12,0,0,4,2,0,0,6
0170,Marlborough,Middlesex,K,384,16,16,149,4,0,0,199
0170,Marlborough,Middlesex,PK,157,11,12,48,6,0,0,80
0171,Marshfield,Plymouth,Gr.1,257,3,3,7,4,0,0,240
0171,Marshfield,Plymouth,Gr.2,218,1,2,9,5,0,0,201
0171,Marshfield,Plymouth,Gr.3,252,6,3,8,6,1,1,227
0171,Marshfield,Plymouth,Gr.4,299,0,4,12,8,0,1,274
0171,Marshfield,Plymouth,Gr.5,267,0,3,7,5,1,1,250
0171,Marshfield,Plymouth,Gr.6,291,0,3,12,7,0,0,269
0171,Marshfield,Plymouth,Gr.7,286,2,5,15,3,0,1,260
0171,Marshfield,Plymouth,Gr.8,328,2,3,7,9,2,0,305
0171,Marshfield,Plymouth,Gr.9,262,0,2,7,5,0,0,248
0171,Marshfield,Plymouth,Gr.10,328,2,4,13,3,0,1,305
0171,Marshfield,Plymouth,Gr.11,327,0,2,9,6,0,0,310
0171,Marshfield,Plymouth,Gr.12,303,1,5,13,2,0,0,282
0171,Marshfield,Plymouth,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0171,Marshfield,Plymouth,K,244,0,2,8,9,0,3,222
0171,Marshfield,Plymouth,PK,98,2,1,0,0,0,0,95
0172,Mashpee,Barnstable,Gr.1,92,6,1,8,13,2,0,62
0172,Mashpee,Barnstable,Gr.2,91,4,1,12,14,4,0,56
0172,Mashpee,Barnstable,Gr.3,105,2,1,4,15,5,0,78
0172,Mashpee,Barnstable,Gr.4,97,7,1,7,11,9,0,62
0172,Mashpee,Barnstable,Gr.5,119,7,1,10,11,8,0,82
0172,Mashpee,Barnstable,Gr.6,119,4,2,9,13,7,0,84
0172,Mashpee,Barnstable,Gr.7,115,5,2,5,6,8,0,89
0172,Mashpee,Barnstable,Gr.8,141,6,5,5,16,8,0,101
0172,Mashpee,Barnstable,Gr.9,95,3,3,2,9,6,0,72
0172,Mashpee,Barnstable,Gr.10,122,9,3,2,6,10,0,92
0172,Mashpee,Barnstable,Gr.11,106,7,2,4,8,4,1,80
0172,Mashpee,Barnstable,Gr.12,119,5,4,7,2,7,0,94
0172,Mashpee,Barnstable,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0172,Mashpee,Barnstable,K,93,5,3,6,9,4,1,65
0172,Mashpee,Barnstable,PK,54,2,0,3,3,2,0,44
0173,Mattapoisett,Plymouth,Gr.1,49,0,0,2,4,0,0,43
0173,Mattapoisett,Plymouth,Gr.2,63,0,0,5,4,0,0,54
0173,Mattapoisett,Plymouth,Gr.3,54,0,1,3,4,0,0,46
0173,Mattapoisett,Plymouth,Gr.4,57,0,0,2,3,0,0,52
0173,Mattapoisett,Plymouth,Gr.5,61,1,1,4,4,0,0,51
0173,Mattapoisett,Plymouth,Gr.6,52,0,1,2,1,0,0,48
0173,Mattapoisett,Plymouth,Gr.7,0,***,***,***,***,***,***,***
0173,Mattapoisett,Plymouth,Gr.8,0,***,***,***,***,***,***,***
0173,Mattapoisett,Plymouth,Gr.9,0,***,***,***,***,***,***,***
0173,Mattapoisett,Plymouth,Gr.10,0,***,***,***,***,***,***,***
0173,Mattapoisett,Plymouth,Gr.11,0,***,***,***,***,***,***,***
0173,Mattapoisett,Plymouth,Gr.12,0,***,***,***,***,***,***,***
0173,Mattapoisett,Plymouth,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0173,Mattapoisett,Plymouth,K,48,0,0,2,3,0,0,43
0173,Mattapoisett,Plymouth,PK,21,0,0,1,0,0,0,20
0174,Maynard,Middlesex,Gr.1,100,1,4,12,4,0,0,79
0174,Maynard,Middlesex,Gr.2,87,3,0,13,1,0,0,70
0174,Maynard,Middlesex,Gr.3,110,1,1,18,8,0,0,82
0174,Maynard,Middlesex,Gr.4,95,1,0,15,8,0,0,71
0174,Maynard,Middlesex,Gr.5,96,0,1,15,4,0,0,76
0174,Maynard,Middlesex,Gr.6,74,2,1,11,5,1,0,54
0174,Maynard,Middlesex,Gr.7,94,4,0,15,3,0,0,72
0174,Maynard,Middlesex,Gr.8,97,3,2,15,3,0,0,74
0174,Maynard,Middlesex,Gr.9,69,0,2,9,3,0,0,55
0174,Maynard,Middlesex,Gr.10,72,2,3,13,4,0,0,50
0174,Maynard,Middlesex,Gr.11,91,1,1,13,1,1,0,74
0174,Maynard,Middlesex,Gr.12,79,1,1,2,4,0,0,71
0174,Maynard,Middlesex,SPED_Beyond_Grade_12,2,***,***,***,***,***,***,***
0174,Maynard,Middlesex,K,79,0,1,12,5,0,0,61
0174,Maynard,Middlesex,PK,34,0,4,3,2,1,0,24
0175,Medfield,Norfolk,Gr.1,188,5,6,2,8,0,0,167
0175,Medfield,Norfolk,Gr.2,192,1,11,4,5,1,0,170
0175,Medfield,Norfolk,Gr.3,190,5,5,5,10,0,0,165
0175,Medfield,Norfolk,Gr.4,196,1,6,13,8,0,0,168
0175,Medfield,Norfolk,Gr.5,211,5,13,6,6,0,0,181
0175,Medfield,Norfolk,Gr.6,191,2,8,11,5,3,0,162
0175,Medfield,Norfolk,Gr.7,186,0,3,14,9,0,0,160
0175,Medfield,Norfolk,Gr.8,183,1,8,12,10,0,0,152
0175,Medfield,Norfolk,Gr.9,185,3,9,4,7,1,0,161
0175,Medfield,Norfolk,Gr.10,201,2,11,4,6,1,0,177
0175,Medfield,Norfolk,Gr.11,192,1,9,4,7,0,0,171
0175,Medfield,Norfolk,Gr.12,195,2,9,5,8,0,0,171
0175,Medfield,Norfolk,SPED_Beyond_Grade_12,2,***,***,***,***,***,***,***
0175,Medfield,Norfolk,K,163,2,7,4,3,1,0,146
0175,Medfield,Norfolk,PK,36,0,1,1,4,0,0,30
0176,Medford,Middlesex,Gr.1,279,19,29,41,15,3,0,172
0176,Medford,Middlesex,Gr.2,282,31,22,44,13,5,0,167
0176,Medford,Middlesex,Gr.3,283,21,33,36,17,2,0,174
0176,Medford,Middlesex,Gr.4,305,38,27,41,21,0,0,178
0176,Medford,Middlesex,Gr.5,294,36,27,33,12,3,1,182
0176,Medford,Middlesex,Gr.6,304,39,33,35,17,1,0,179
0176,Medford,Middlesex,Gr.7,309,43,27,48,19,2,0,170
0176,Medford,Middlesex,Gr.8,280,43,24,37,16,1,0,159
0176,Medford,Middlesex,Gr.9,307,46,30,39,13,0,1,178
0176,Medford,Middlesex,Gr.10,352,44,30,58,12,0,0,208
0176,Medford,Middlesex,Gr.11,303,46,36,37,13,0,0,171
0176,Medford,Middlesex,Gr.12,304,34,27,43,10,0,1,189
0176,Medford,Middlesex,SPED_Beyond_Grade_12,7,2,0,0,1,0,0,4
0176,Medford,Middlesex,K,268,18,20,38,17,2,0,173
0176,Medford,Middlesex,PK,66,9,9,8,5,0,0,35
0177,Medway,Norfolk,Gr.1,152,3,5,13,2,0,0,129
0177,Medway,Norfolk,Gr.2,146,2,3,5,3,1,0,132
0177,Medway,Norfolk,Gr.3,148,2,1,9,2,1,0,133
0177,Medway,Norfolk,Gr.4,149,5,4,11,3,0,0,126
0177,Medway,Norfolk,Gr.5,167,4,2,3,5,0,1,152
0177,Medway,Norfolk,Gr.6,161,1,4,9,4,0,0,143
0177,Medway,Norfolk,Gr.7,178,4,7,9,7,0,1,150
0177,Medway,Norfolk,Gr.8,172,2,4,13,6,0,1,146
0177,Medway,Norfolk,Gr.9,143,5,4,10,2,2,0,120
0177,Medway,Norfolk,Gr.10,160,1,4,7,3,0,0,145
0177,Medway,Norfolk,Gr.11,176,2,6,5,3,1,0,159
0177,Medway,Norfolk,Gr.12,152,4,13,9,0,0,0,126
0177,Medway,Norfolk,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0177,Medway,Norfolk,K,143,0,5,11,9,0,0,118
0177,Medway,Norfolk,PK,27,1,2,2,4,0,0,18
0178,Melrose,Middlesex,Gr.1,296,10,21,18,14,0,0,233
0178,Melrose,Middlesex,Gr.2,304,11,22,12,21,0,0,238
0178,Melrose,Middlesex,Gr.3,312,17,23,17,27,0,0,228
0178,Melrose,Middlesex,Gr.4,320,22,21,24,17,0,0,236
0178,Melrose,Middlesex,Gr.5,298,15,17,19,17,0,0,230
0178,Melrose,Middlesex,Gr.6,274,19,18,14,16,0,0,207
0178,Melrose,Middlesex,Gr.7,278,20,18,15,10,0,0,215
0178,Melrose,Middlesex,Gr.8,272,22,15,13,14,0,0,208
0178,Melrose,Middlesex,Gr.9,221,26,6,19,6,0,0,164
0178,Melrose,Middlesex,Gr.10,222,15,12,8,11,0,0,176
0178,Melrose,Middlesex,Gr.11,245,11,14,7,13,0,0,200
0178,Melrose,Middlesex,Gr.12,235,15,12,5,8,0,0,195
0178,Melrose,Middlesex,SPED_Beyond_Grade_12,6,0,0,0,0,0,0,6
0178,Melrose,Middlesex,K,300,11,21,22,22,0,0,224
0178,Melrose,Middlesex,PK,118,9,6,6,8,2,0,87
0181,Methuen,Essex,Gr.1,475,23,14,230,10,1,1,196
0181,Methuen,Essex,Gr.2,481,35,15,228,14,0,1,188
0181,Methuen,Essex,Gr.3,501,27,20,247,10,0,0,197
0181,Methuen,Essex,Gr.4,492,21,17,223,22,0,0,209
0181,Methuen,Essex,Gr.5,502,9,20,229,22,0,0,222
0181,Methuen,Essex,Gr.6,513,20,12,247,22,0,0,212
0181,Methuen,Essex,Gr.7,548,23,21,229,23,0,0,252
0181,Methuen,Essex,Gr.8,585,14,20,258,28,1,0,264
0181,Methuen,Essex,Gr.9,432,9,15,194,22,0,0,192
0181,Methuen,Essex,Gr.10,510,11,23,234,25,0,0,217
0181,Methuen,Essex,Gr.11,492,16,21,194,18,0,0,243
0181,Methuen,Essex,Gr.12,472,8,23,182,18,1,0,240
0181,Methuen,Essex,SPED_Beyond_Grade_12,0,***,***,***,***,***,***,***
0181,Methuen,Essex,K,365,23,13,167,15,0,1,146
0181,Methuen,Essex,PK,82,6,2,37,5,0,0,32
0182,Middleborough,Plymouth,Gr.1,213,7,0,5,10,2,0,189
0182,Middleborough,Plymouth,Gr.2,209,6,3,2,13,0,0,185
0182,Middleborough,Plymouth,Gr.3,230,6,1,7,13,1,0,202
0182,Middleborough,Plymouth,Gr.4,218,2,5,3,14,0,0,194
0182,Middleborough,Plymouth,Gr.5,215,3,0,5,16,0,0,191
0182,Middleborough,Plymouth,Gr.6,226,7,2,5,19,1,0,192
0182,Middleborough,Plymouth,Gr.7,256,6,1,9,18,1,0,221
0182,Middleborough,Plymouth,Gr.8,265,11,0,7,7,3,0,237
0182,Middleborough,Plymouth,Gr.9,213,5,5,6,9,4,0,184
0182,Middleborough,Plymouth,Gr.10,210,7,5,10,8,3,0,177
0182,Middleborough,Plymouth,Gr.11,218,6,3,11,4,1,0,193
0182,Middleborough,Plymouth,Gr.12,185,5,1,7,5,0,0,167
0182,Middleborough,Plymouth,SPED_Beyond_Grade_12,7,1,0,0,0,0,0,6
0182,Middleborough,Plymouth,K,202,5,5,6,5,1,0,180
0182,Middleborough,Plymouth,PK,49,0,1,2,4,1,0,41
0184,Middleton,Essex,Gr.1,87,1,2,2,5,1,0,76
0184,Middleton,Essex,Gr.2,101,1,5,8,6,1,0,80
0184,Middleton,Essex,Gr.3,80,2,4,5,1,0,0,68
0184,Middleton,Essex,Gr.4,83,1,3,5,3,0,0,71
0184,Middleton,Essex,Gr.5,81,1,2,5,5,0,1,67
0184,Middleton,Essex,Gr.6,88,0,5,4,0,0,0,79
0184,Middleton,Essex,Gr.7,0,***,***,***,***,***,***,***
0184,Middleton,Essex,Gr.8,0,***,***,***,***,***,***,***
0184,Middleton,Essex,Gr.9,0,***,***,***,***,***,***,***
0184,Middleton,Essex,Gr.10,0,***,***,***,***,***,***,***
